Id,SalePrice
2736,148800.55847980312
2737,123642.87489451481
2738,120542.45919488414
2739,154388.59834234763
2740,134310.9511776744
2741,139423.44537511843
2742,133457.82445923137
2743,143883.15630306693
2744,176726.41134756894
2745,142596.06447734224
2746,145624.3634012763
2747,138547.9320982641
2748,132956.5607811573
2749,142551.76321333248
2750,130467.44175599974
2751,139948.94999897515
2752,214438.35884252185
2753,171836.8892396845
2754,229147.00368521904
2755,146098.77028382904
2756,106694.54555138697
2757,95836.89606122032
2758,88842.21935440035
2759,173897.20131529646
2760,111311.44505539052
2761,155225.9551091862
2762,146533.48069511337
2763,190533.76540273312
2764,150409.79239622722
2765,234195.80330595444
2766,142884.09312791115
2767,96888.68778559391
2768,132765.44432161865
2769,150698.98531845634
2770,144094.4489659333
2771,109846.00368744772
2772,114307.26846592473
2773,178854.60741884884
2774,111326.54410513748
2775,98761.2958674382
2776,149715.25183832162
2777,165630.01981123173
2778,107037.86174009791
2779,132304.31360699068
2780,85879.23950089564
2781,103271.59702517095
2782,93733.52303815674
2783,115715.32016594542
2784,114386.8255437605
2785,163977.04902608157
2786,73342.8380953976
2787,130373.95183947674
2788,83007.10196301767
2789,184135.75471918826
2790,123107.37449155514
2791,112273.01051715548
2792,73639.75248712047
2793,134224.17405847582
2794,121154.32134403159
2795,128221.72217898341
2796,98350.85883294126
2797,194701.47794299983
2798,86645.4807177084
2799,115463.21890383837
2800,77497.13755299122
2801,92835.44253407187
2802,133623.23114967957
2803,156958.85307161242
2804,132570.12721366095
2805,112943.99584628807
2806,68028.00439612487
2807,178216.30097937438
2808,157087.56728243126
2809,136549.1362330806
2810,145130.50377144708
2811,171004.08472377397
2812,190083.70171127503
2813,164208.90530584776
2814,167267.9943548636
2815,60477.51753635261
2816,235192.85490041773
2817,178273.6563017797
2818,149450.55979760922
2819,202671.76125248914
2820,149575.81238469452
2821,105440.83511304307
2822,207197.81299446418
2823,317943.52192269056
2824,202606.79919632422
2825,163486.69409041054
2826,131893.14300523515
2827,154927.16513652285
2828,231523.31342661605
2829,208791.48662689072
2830,226775.46436204138
2831,217974.66105453312
2832,262185.3197607945
2833,294563.1869753042
2834,261612.33800749076
2835,243423.9595487775
2836,230351.32573709395
2837,173726.21382002096
2838,154504.18117924832
2839,181390.1966106382
2840,222231.49114845932
2841,233391.0144616898
2842,249481.14768172853
2843,169291.88039022166
2844,192344.53768273734
2845,134144.3678953213
2846,229308.55275417017
2847,250998.23327629064
2848,180759.4620047432
2849,241006.33528115804
2850,280030.68129131425
2851,198824.18983656893
2852,268840.76855217025
2853,276456.06333740416
2854,163723.11580462387
2855,233218.90283378106
2856,201156.95615226706
2857,221823.83934154845
2858,213428.75511932842
2859,131349.60322104575
2860,140015.41455065683
2861,135950.32406241383
2862,166182.38536763255
2863,150438.80539955263
2864,230517.10414369503
2865,187288.0074247184
2866,156213.06546824434
2867,104368.90027651763
2868,92613.62511240167
2869,97057.30326873544
2870,121482.56758489119
2871,76019.31834355429
2872,38856.07473986526
2873,95284.30607810413
2874,142962.92095242842
2875,115743.78367090772
2876,152043.74457543544
2877,164580.79094951163
2878,178173.57851019414
2879,137104.1318264458
2880,110368.04469680019
2881,144869.11389299796
2882,210884.45286434607
2883,211188.5482325218
2884,197146.481067208
2885,193870.90535197553
2886,256593.82782621816
2887,81614.3501605183
2888,168296.9603338324
2889,72508.96509157825
2890,80911.97058599751
2891,156296.19077654905
2892,57100.16695279471
2893,70693.10072526368
2894,49896.89821651342
2895,314769.8615745007
2896,282143.2058706898
2897,205023.76247501204
2898,136216.22594774453
2899,184002.38730389668
2900,174188.07877329877
2901,211722.7674173224
2902,154392.4050154781
2903,284226.0073012613
2904,430304.7017946707
2905,70290.76688678375
2906,230703.08143367636
2907,117991.14022622159
2908,135037.99158590025
2909,135018.72864587302
2910,104698.43589458383
2911,90927.82220065892
2912,146851.16335379964
2913,94405.84263425777
2914,80899.1779730126
2915,106317.64757587771
2916,91477.83181848223
2917,177116.3552317373
2918,136083.54031785866
2919,237594.38707106042
